,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index
16021,20355,F,43,5.336,5.59071,241.9,1,0,0,0,1,7946
5093,5946,M,35,4.47,4.6166599999999995,202.05,0,0,1,0,0,2519
5719,8319,M,59,4.46,4.53608,205.0,0,0,0,1,0,2814
6978,10261,F,29,5.4239999999999995,4.97452,209.7,1,0,0,1,0,3403
4211,5613,M,49,4.284,4.28345,197.87,0,0,1,0,0,2061
7355,15112,M,59,4.556,4.60955,211.27,0,0,0,1,0,3602
15669,15439,F,34,4.874,4.9167,240.2,1,0,0,1,0,7775
22921,24330,F,58,5.946000000000001,6.17941,287.63,1,0,0,0,0,11491
5664,13658,F,27,4.894,4.88778,204.7,1,0,0,1,0,2792
18062,12011,M,48,4.98,5.4627300000000005,251.92,0,0,0,1,0,9001
17773,24175,M,68,5.12,5.212940000000001,250.53,0,0,0,0,0,8857
2361,1632,M,46,4.04,4.18533,187.37,0,0,1,0,0,1165
8197,16268,F,43,4.954,4.96836,214.38,1,0,0,0,1,4024
21973,20798,F,45,5.53,5.5347800000000005,278.12,1,0,0,0,1,11002
13691,15032,F,27,5.13,5.13663,233.3,1,0,0,1,0,6813
16945,28554,M,31,6.42,6.13959,246.25,0,0,0,0,0,8453
21902,27782,F,30,6.914,6.64297,277.4,1,0,0,0,0,10969
10826,17654,F,33,5.234,5.16317,223.83,1,0,0,0,1,5340
1423,2438,M,46,4.2,4.21756,179.77,0,0,1,0,0,701
25705,30689,F,50,7.206,7.52838,336.53,1,0,0,0,0,12834
7262,10221,M,47,4.606,4.6323,210.95,0,0,0,1,0,3557
7919,12404,M,50,4.8660000000000005,4.7977300000000005,213.35,0,0,0,1,0,3878
3022,5788,M,39,4.276,4.26354,191.18,0,0,1,0,0,1490
7155,12100,M,47,4.8260000000000005,4.84086,210.45,0,0,0,1,0,3502
20686,19330,F,45,5.296,5.37031,267.67,1,0,0,0,1,10330
942,8075,F,33,4.02,4.03934,175.43,1,0,0,1,0,453
24439,28185,M,43,6.566,6.60268,308.08,0,0,0,0,0,12225
6275,3023,M,32,4.296,4.525180000000001,207.03,0,0,1,0,0,3077
23736,24466,F,58,6.586,6.980919999999999,297.45,1,0,0,0,0,11881
2213,5093,M,20,3.9,4.03745,186.42,0,0,1,0,0,1097
2735,1290,M,41,3.9960000000000004,4.1768,189.6,0,0,1,0,0,1351
5928,5981,M,37,4.29,4.55978,205.78,0,0,1,0,0,2918
20754,29068,F,31,6.0360000000000005,5.76846,268.15,1,0,0,0,0,10368
309,730,M,27,3.71,3.76111,164.5,0,0,1,0,0,157
5271,6110,M,35,4.146,4.285819999999999,202.92,0,0,1,0,0,2606
20374,24130,F,55,5.704,5.95426,265.5,1,0,0,0,0,10171
2653,1541,M,31,4.1160000000000005,4.18675,189.25,0,0,1,0,0,1309
17482,20386,F,48,5.244,5.53999,249.08,1,0,0,0,1,8731
14568,21953,M,61,5.42,5.4542,236.28,0,0,0,0,1,7239
14102,9543,F,47,4.65,4.90911,234.67,1,0,0,1,0,7018
1313,2863,M,41,4.114,4.19102,178.95,0,0,1,0,0,640
16132,14067,F,26,5.056,5.36083,242.37,1,0,0,1,0,8017
24198,29586,F,33,5.974,6.54817,304.1,1,0,0,0,0,12099
10711,11441,M,51,4.79,4.8475,223.45,0,0,0,1,0,5284
16670,28502,M,56,5.794,5.5423599999999995,244.97,0,0,0,0,0,8308
9010,16708,M,56,4.586,4.75317,217.32,0,0,0,0,1,4418
4160,6126,M,39,4.216,4.26354,197.62,0,0,1,0,0,2040
1774,3545,M,34,4.254,4.21946,183.03,0,0,1,0,0,868
13352,12479,F,23,5.0,5.00202,232.15,1,0,0,1,0,6637
13762,7051,M,43,4.226,4.783980000000001,233.53,0,0,1,0,0,6852
3731,3088,M,48,4.19,4.266859999999999,195.27,0,0,1,0,0,1840
7467,12544,M,56,4.87,4.947030000000001,211.67,0,0,0,1,0,3647
14672,19121,M,67,5.7860000000000005,5.50065,236.63,0,0,0,0,1,7284
20709,29243,M,39,6.38,6.16519,267.8,0,0,0,0,0,10343
1831,4849,M,25,4.3260000000000005,4.272069999999999,183.47,0,0,1,0,0,898
25150,27958,F,56,7.056,7.41936,322.22,1,0,0,0,0,12569
13092,13098,M,59,4.834,4.99965,231.23,0,0,0,1,0,6518
20202,21438,F,47,5.294,5.50445,264.32,1,0,0,0,1,10085
20192,27621,F,25,6.12,6.07797,264.25,1,0,0,0,0,10080
12312,11211,F,33,5.136,5.16317,228.6,1,0,0,1,0,6116
2376,5032,M,55,4.516,4.43797,187.5,0,0,1,0,0,1173
8250,10438,M,61,4.686,4.80057,214.57,0,0,0,1,0,4041
22399,26806,F,23,6.244,6.43773,282.42,1,0,0,0,0,11224
923,2262,M,23,4.136,4.15831,175.2,0,0,1,0,0,441
21443,26485,F,20,5.49,5.4651,273.62,1,0,0,0,0,10741
10735,25278,M,37,4.67,4.713830000000001,223.5,0,0,0,0,0,5293
21779,13393,F,29,4.876,5.71632,276.32,1,0,0,1,0,10902
8820,8202,M,41,4.494,4.49437,216.63,0,0,0,1,0,4320
14274,14228,M,50,5.02,5.0352,235.23,0,0,0,1,0,7106
19565,18699,F,35,5.456,5.62721,260.27,1,0,0,0,1,9778
19405,24700,F,62,5.944,6.05996,259.23,1,0,0,0,0,9692
13089,30051,F,25,5.19,5.10155,231.22,1,0,0,0,0,6517
1278,2606,M,31,3.95,4.11423,178.73,0,0,1,0,0,624
17396,23565,M,66,5.614,5.6513800000000005,248.6,0,0,0,0,1,8685
1957,4847,M,37,4.303999999999999,4.26733,184.55,0,0,1,0,0,966
21392,29065,F,22,6.396,6.17941,273.12,1,0,0,0,0,10714
4812,7602,M,46,4.46,4.47589,200.78,0,0,1,0,0,2382
17740,27206,M,27,4.566,5.09681,250.4,0,0,0,0,0,8841
23739,28364,M,40,6.314,6.3434099999999995,297.5,0,0,0,0,0,11882
9698,16865,F,34,4.744,4.95414,219.82,1,0,0,0,1,4766
5155,29029,F,26,4.7860000000000005,4.532769999999999,202.38,1,0,0,0,0,2547
9952,11969,M,50,4.98,5.03946,220.72,0,0,0,1,0,4902
17084,20453,M,67,5.306,5.47553,246.98,0,0,0,0,1,8519
458,2932,M,28,3.8539999999999996,3.86539,167.68,0,0,1,0,0,232
2408,758,M,23,3.7960000000000003,4.18912,187.7,0,0,1,0,0,1184
10443,8395,M,45,4.343999999999999,4.641780000000001,222.48,0,0,0,1,0,5142
6251,14258,F,36,4.696000000000001,4.81669,206.95,1,0,0,1,0,3069
5643,2320,M,32,4.14,4.352180000000001,204.62,0,0,1,0,0,2788
24456,31372,M,25,6.944,7.08852,308.42,0,0,0,0,0,12235
12676,13685,F,29,4.93,4.958880000000001,229.85,1,0,0,1,0,6298
2886,1498,M,27,3.9939999999999998,4.16969,190.37,0,0,1,0,0,1416
23373,26085,F,23,6.524,6.61074,293.07,1,0,0,0,0,11717
22477,24890,F,38,5.2,6.00782,283.25,1,0,0,0,0,11263
16622,14467,F,27,4.976,5.14848,244.72,1,0,0,1,0,8279
25622,29742,F,49,6.506,7.10037,334.05,1,0,0,0,0,12798
11879,19313,F,46,5.216,5.23759,227.35,1,0,0,0,1,5878
11901,5185,M,38,4.43,4.81005,227.42,0,0,1,0,0,5894
16025,23531,F,57,5.4,5.5708,241.92,1,0,0,0,1,7950
12271,16577,M,61,5.194,5.20346,228.5,0,0,0,0,1,6087
506,908,M,33,3.74,3.8559099999999997,168.8,0,0,1,0,0,255
12354,17631,M,55,5.166,5.20678,228.73,0,0,0,0,1,6136
10126,3580,M,34,4.44,4.56358,221.4,0,0,1,0,0,4987
5557,6466,M,40,4.553999999999999,4.65079,204.25,0,0,1,0,0,2736
22490,19794,M,60,5.666,5.9353,283.38,0,0,0,0,1,11272
6142,10562,F,41,4.63,4.70435,206.57,1,0,0,1,0,3017
19530,28125,F,30,5.61,5.5494699999999995,260.0,1,0,0,0,0,9757
25924,29766,M,70,7.63,7.84359,344.63,0,0,0,0,0,12950
10683,705,M,24,3.964,4.32658,223.38,0,0,1,0,0,5265
23923,25459,F,40,5.83,5.92961,299.9,1,0,0,0,0,11973
20604,21051,M,66,5.354,5.62484,267.15,0,0,0,0,1,10283
19274,21628,F,54,5.59,5.924869999999999,258.48,1,0,0,0,1,9612
3710,5512,M,41,4.394,4.4830000000000005,195.17,0,0,1,0,0,1826
21425,17541,F,21,4.606,4.91148,273.42,1,0,0,0,1,10730
7407,1440,M,37,3.984,4.16732,211.5,0,0,1,0,0,3620
12062,7100,M,47,4.48,4.55741,227.88,0,0,1,0,0,5983
19108,21756,M,61,5.224,5.6073,257.68,0,0,0,0,1,9535
23420,21283,M,20,5.686,6.0869800000000005,293.5,0,0,0,0,1,11733
16438,22560,M,67,5.496,5.51819,243.88,0,0,0,0,1,8173
23920,25296,M,50,5.97,6.61595,299.85,0,0,0,0,0,11971
24150,25831,F,47,6.606,7.0705100000000005,303.27,1,0,0,0,0,12074
17826,11293,M,45,5.434,5.43572,250.8,0,0,0,1,0,8894
20158,11830,M,45,5.234,5.72106,263.98,0,0,0,1,0,10062
25287,26441,M,53,6.454,6.69037,325.48,0,0,0,0,0,12630
4916,6399,F,23,4.414,4.456930000000001,201.25,1,0,1,0,0,2437
16742,13839,F,27,5.006,5.00676,245.3,1,0,0,1,0,8342
18150,22520,M,62,5.526,5.53051,252.35,0,0,0,0,1,9054
8741,17909,F,43,4.656000000000001,4.88352,216.38,1,0,0,0,1,4286
5981,15405,F,32,4.946000000000001,4.90106,205.98,1,0,0,1,0,2939
17874,27359,M,32,5.0760000000000005,5.22195,251.0,0,0,0,0,0,8918
23616,30687,M,57,6.916,6.63254,296.07,0,0,0,0,0,11824
22759,30968,M,56,6.38,6.58277,285.95,0,0,0,0,0,11405
22691,29602,F,46,6.066,6.21401,285.38,1,0,0,0,0,11372
6436,3478,F,33,4.524,4.701980000000001,207.68,1,0,1,0,0,3150
7591,16733,F,25,4.684,4.84987,212.12,1,0,0,0,1,3711
3260,8241,M,42,4.626,4.56073,192.77,0,0,0,1,0,1600
6654,10895,M,45,4.71,4.73184,208.5,0,0,0,1,0,3261
17977,23079,F,59,5.31,5.47079,251.57,1,0,0,0,1,8964
13597,14329,M,54,5.05,5.0574699999999995,233.0,0,0,0,1,0,6774
7530,3938,M,32,4.704,4.656000000000001,211.88,0,0,1,0,0,3679
18415,24157,F,56,5.3,5.52767,253.85,1,0,0,0,0,9182
14819,27279,M,31,5.513999999999999,5.4305,237.18,0,0,0,0,0,7358
8315,13538,F,34,4.87,4.90343,214.85,1,0,0,1,0,4077
1862,3009,M,25,4.234,4.24695,183.82,0,0,1,0,0,916
11715,17622,F,39,5.01,5.15322,226.77,1,0,0,0,1,5793
9347,19078,M,57,5.046,5.09681,218.6,0,0,0,0,1,4590
25067,29127,F,49,6.17,6.962910000000001,320.22,1,0,0,0,0,12531
8397,6541,M,42,4.39,4.6820699999999995,215.08,0,0,1,0,0,4112
16719,18724,M,56,5.196000000000001,5.32149,245.22,0,0,0,0,1,8331
13008,19043,F,50,5.374,5.35229,230.95,1,0,0,0,1,6475
19634,22500,F,52,5.12,5.32765,260.75,1,0,0,0,1,9811
11134,14353,F,36,5.074,5.13805,224.8,1,0,0,1,0,5498
13893,4026,M,50,4.374,4.65837,234.0,0,0,1,0,0,6915
3562,4297,M,33,4.23,4.24695,194.43,0,0,1,0,0,1747
19626,18931,F,42,5.914,5.87985,260.7,1,0,0,0,1,9807
8118,14256,M,50,4.9,4.79062,214.1,0,0,0,1,0,3975
23309,25368,M,40,6.236000000000001,6.40218,292.3,0,0,0,0,0,11681
1692,4949,M,33,4.21,4.21472,182.28,0,0,1,0,0,828
6872,10872,F,35,4.666,4.74085,209.32,1,0,0,1,0,3363
10915,18143,F,35,5.1160000000000005,5.15606,224.12,1,0,0,0,1,5382
10811,16279,F,24,4.91,5.01339,223.77,1,0,0,0,1,5328
21019,23420,F,60,5.57,5.74144,270.0,1,0,0,0,1,10504
749,904,M,31,3.8560000000000003,3.86065,172.85,0,0,1,0,0,359
19123,17345,F,38,5.194,5.17218,257.75,1,0,0,0,1,9542
25458,30358,F,34,7.61,7.41415,329.5,1,0,0,0,0,12717
8611,17578,F,31,5.006,4.9878,215.93,1,0,0,0,1,4220
20590,19303,F,37,5.466,5.7400199999999995,267.08,1,0,0,0,1,10279
3724,1914,M,32,4.044,4.23605,195.23,0,0,1,0,0,1835
3064,1638,M,42,4.254,4.29814,191.43,0,0,1,0,0,1502
9372,14884,F,36,5.0,4.98874,218.7,1,0,0,1,0,4597
8032,7271,M,52,4.54,4.76123,213.8,0,0,1,0,0,3934
5738,11652,F,31,4.926,4.729,205.05,1,0,0,1,0,2823
4501,5792,M,39,4.336,4.462619999999999,199.27,0,0,1,0,0,2223
4756,2510,M,36,4.48,4.5631,200.48,0,0,1,0,0,2350
4378,529,M,23,3.694,3.97678,198.72,0,0,1,0,0,2155
17215,18712,F,49,5.053999999999999,5.1736,247.67,1,0,0,0,1,8592
24502,27833,M,62,6.484,6.92168,309.45,0,0,0,0,0,12260
8143,13216,F,27,4.684,4.80626,214.22,1,0,0,1,0,3990
22312,29358,F,45,6.3260000000000005,6.44152,281.37,1,0,0,0,0,11180
22481,30829,M,59,5.4,6.061380000000001,283.27,0,0,0,0,0,11266
5751,9351,M,49,4.584,4.54082,205.1,0,0,0,1,0,2828
23537,21775,F,53,5.43,6.193630000000001,294.97,1,0,0,0,1,11790
1310,2208,M,26,4.053999999999999,3.9563900000000003,178.95,0,0,1,0,0,641
11269,16599,F,25,5.364,5.33476,225.22,1,0,0,0,1,5578
25318,25011,F,61,6.83,7.21555,326.13,1,0,0,0,0,12648
20836,16167,F,36,4.87,5.13426,268.73,1,0,0,0,1,10409
20253,24725,F,60,5.843999999999999,6.133430000000001,264.75,1,0,0,0,0,10110
20854,19564,M,57,5.176,5.61773,268.87,0,0,0,0,1,10419
11049,7205,M,43,4.364,4.832330000000001,224.53,0,0,1,0,0,5461
24784,28667,M,43,6.316,6.90698,314.52,0,0,0,0,0,12392
9055,5896,M,35,4.94,4.86456,217.47,0,0,1,0,0,4442
10814,27101,M,48,5.58,5.33855,223.78,0,0,0,0,0,5332
24977,26796,F,35,7.3,7.4928300000000005,318.5,1,0,0,0,0,12484
16960,28029,F,36,5.83,5.75566,246.3,1,0,0,0,0,8461
19347,31379,F,38,5.79,5.8594599999999994,258.9,1,0,0,0,0,9659
24291,21686,M,60,6.104,6.2054800000000006,305.7,0,0,0,0,1,12143
7607,8303,M,47,4.454,4.75554,212.18,0,0,0,1,0,3719
1205,3682,M,32,4.13,4.073,178.15,0,0,1,0,0,588
13097,20378,F,48,5.13,5.22432,231.27,1,0,0,0,1,6520
2697,5712,M,38,4.35,4.35123,189.43,0,0,1,0,0,1328
2257,1890,M,35,4.046,4.225619999999999,186.67,0,0,1,0,0,1121
24701,25005,F,65,6.79,7.1894800000000005,312.97,1,0,0,0,0,12351
18528,18323,F,35,5.29,5.55042,254.43,1,0,0,0,1,9243
9049,3806,M,25,4.044,4.16732,217.45,0,0,1,0,0,4440
8725,23237,M,63,5.294,5.18403,216.33,0,0,0,0,1,4282
9671,10171,M,56,4.96,4.99348,219.7,0,0,0,1,0,4754
12258,19036,F,35,5.224,5.18924,228.45,1,0,0,0,1,6082
8023,17805,F,50,4.724,4.80247,213.77,1,0,0,0,1,3932
20595,31323,F,27,6.0760000000000005,5.87511,267.1,1,0,0,0,0,10280
9207,11260,F,29,4.946000000000001,5.00865,218.07,1,0,0,1,0,4512
20418,11595,M,52,5.224,5.53715,265.78,0,0,0,1,0,10190
5325,4786,M,45,4.52,4.64842,203.18,0,0,1,0,0,2626
11798,30714,M,35,5.053999999999999,4.95651,227.05,0,0,0,0,0,5841
19818,23135,F,50,5.64,5.87131,261.87,1,0,0,0,1,9901
20259,12792,M,62,4.696000000000001,5.2409099999999995,264.78,0,0,0,1,0,10114
12305,14663,F,47,4.7860000000000005,5.1845,228.58,1,0,0,1,0,6113
8613,20101,F,51,5.19,5.03377,215.93,1,0,0,0,1,4222
12142,14407,M,50,4.894,5.0314,228.12,0,0,0,1,0,6020
1829,2915,M,27,4.06,4.2436300000000005,183.43,0,0,1,0,0,897
9857,13707,F,33,4.776,4.89537,220.35,1,0,0,1,0,4847
17743,13872,M,51,5.456,5.66276,250.42,0,0,0,1,0,8842
16798,26102,F,26,5.796,5.53857,245.55,1,0,0,0,0,8369
7353,3669,M,41,4.394,4.59912,211.27,0,0,1,0,0,3599
9415,4818,M,45,4.296,4.56926,218.87,0,0,1,0,0,4619
19733,26480,F,37,6.01,5.93909,261.32,1,0,0,0,0,9861
324,1985,M,32,3.72,3.7563699999999995,164.73,0,0,1,0,0,164
6684,11436,F,42,4.816,4.81669,208.6,1,0,0,1,0,3275
23677,25245,M,26,4.766,5.6073,296.77,0,0,0,0,0,11852
5010,20452,F,45,4.7139999999999995,4.6579,201.65,1,0,0,0,1,2482
3520,8113,M,47,4.534,4.525180000000001,194.17,0,0,0,1,0,1726
16274,26894,F,30,5.516,5.40206,243.13,1,0,0,0,0,8093
24182,30295,F,25,7.0760000000000005,7.0378,303.73,1,0,0,0,0,12092
23521,30237,F,32,6.146,6.19505,294.65,1,0,0,0,0,11782
1080,46,F,37,3.73,3.8345800000000003,177.03,1,1,0,0,0,521
14611,21071,M,46,5.37,5.41913,236.42,0,0,0,0,1,7256
17660,19661,F,44,5.404,5.67935,249.97,1,0,0,0,1,8811
25767,24322,M,65,5.934,6.47565,338.53,0,0,0,0,0,12868
17410,18839,F,39,5.154,5.62057,248.67,1,0,0,0,1,8694
6944,6843,M,55,5.046,4.90911,209.57,0,0,1,0,0,3388
11767,11427,M,52,4.843999999999999,4.93755,226.93,0,0,0,1,0,5823
9490,12955,M,50,5.136,5.01861,219.07,0,0,0,1,0,4654
23902,27429,F,55,7.1739999999999995,7.149189999999999,299.48,1,0,0,0,0,11963
24249,16154,F,37,5.606,5.85046,304.97,1,0,0,0,1,12122
603,615,M,29,4.144,4.06352,170.35,0,0,1,0,0,293
20039,20065,F,40,5.36,5.6438,263.22,1,0,0,0,1,9999
17962,4579,M,34,4.404,4.60149,251.48,0,0,1,0,0,8956
23772,12173,M,46,4.966,5.54331,297.78,0,0,0,1,0,11895
12151,17266,M,55,5.03,5.127619999999999,228.15,0,0,0,0,1,6029
9513,28987,M,30,5.676,5.19872,219.15,0,0,0,0,0,4673
5305,3205,M,55,4.544,4.62045,203.1,0,0,1,0,0,2620
3185,2340,M,36,4.343999999999999,4.2114,192.23,0,0,1,0,0,1563
18050,28305,M,34,6.276,5.79216,251.87,0,0,0,0,0,8997
20468,23118,F,53,5.476,5.92582,266.15,1,0,0,0,1,10215
11313,7334,M,41,4.65,4.78967,225.35,0,0,1,0,0,5599
11842,11216,M,56,4.784,4.84987,227.22,0,0,0,1,0,5863
21218,6432,M,50,6.32,6.24482,271.55,0,0,1,0,0,10622
22644,29036,M,45,6.27,6.14433,284.9,0,0,0,0,0,11346
7173,6124,M,41,4.504,4.65126,210.53,0,0,1,0,0,3510
12338,5018,F,26,4.3839999999999995,5.03851,228.7,1,0,1,0,0,6129
10520,21652,F,54,5.05,5.0963400000000005,222.78,1,0,0,0,1,5179
12648,13645,M,50,4.886,4.94135,229.75,0,0,0,1,0,6283
3489,2569,M,30,4.224,4.2825,194.03,0,0,1,0,0,1710
8576,10444,M,47,4.68,4.8143199999999995,215.78,0,0,0,1,0,4200
16950,26398,F,28,6.02,5.72248,246.27,1,0,0,0,0,8458
12011,14763,F,31,4.9639999999999995,5.07027,227.75,1,0,0,1,0,5955
23662,24324,F,59,5.956,6.369,296.53,1,0,0,0,0,11844
11636,15189,F,47,4.916,5.127619999999999,226.5,1,0,0,1,0,5756
24818,27886,M,27,6.79,7.35727,315.17,0,0,0,0,0,12407
24344,28342,M,41,5.91,6.45195,306.35,0,0,0,0,0,12175
16850,18419,F,39,5.12,5.2361699999999995,245.77,1,0,0,0,1,8403
21199,27977,F,23,6.074,5.959,271.42,1,0,0,0,0,10611
6116,8956,F,26,4.534,4.63325,206.43,1,0,0,1,0,3000
17903,15446,F,34,4.994,5.30253,251.17,1,0,0,1,0,8929
17131,22803,F,46,5.454,5.5727,247.2,1,0,0,0,1,8544
10310,16272,M,58,4.986000000000001,4.947030000000001,222.05,0,0,0,0,1,5077
21368,27232,F,37,6.084,6.0045,272.93,1,0,0,0,0,10699
13981,14865,M,55,4.744,5.23285,234.28,0,0,0,1,0,6970
16368,8497,M,54,5.2139999999999995,5.1371,243.58,0,0,0,1,0,8140
26017,26390,F,38,7.18,8.11092,348.73,1,0,0,0,0,13001
943,111,F,42,4.03,4.03839,175.47,1,0,1,0,0,454
21031,12577,F,42,5.13,5.72201,270.07,1,0,0,1,0,10512
15193,5956,M,38,4.756,4.9261800000000004,238.47,0,0,1,0,0,7530
2110,5227,M,51,4.506,4.41616,185.6,0,0,1,0,0,1050
24023,26916,F,27,6.24,6.74108,301.5,1,0,0,0,0,12016
12207,1961,M,19,4.12,4.12134,228.28,0,0,1,0,0,6049
16278,21758,M,66,5.43,5.629580000000001,243.15,0,0,0,0,1,8097
21195,31075,M,45,5.984,5.95568,271.38,0,0,0,0,0,10609
24146,22419,F,52,5.553999999999999,6.18936,303.2,1,0,0,0,1,12071
6644,9845,F,35,4.626,4.67354,208.47,1,0,0,1,0,3253
10130,16640,F,35,5.124,5.02335,221.42,1,0,0,0,1,4989
2820,848,M,34,3.89,4.019430000000001,189.98,0,0,1,0,0,1385
16701,22453,M,60,5.394,5.53999,245.1,0,0,0,0,1,8323
407,909,M,36,3.766,3.85449,166.78,0,0,1,0,0,203
11426,20660,F,46,5.17,5.15227,225.77,1,0,0,0,1,5648
7378,9699,M,51,4.446000000000001,4.69345,211.37,0,0,0,1,0,3609
4890,382,M,25,3.6860000000000004,4.398630000000001,201.15,0,0,1,0,0,2419
3024,1502,M,37,4.024,4.03745,191.18,0,0,1,0,0,1487
16532,20730,F,46,5.236000000000001,5.30869,244.33,1,0,0,0,1,8226
9070,20217,M,61,5.234,4.99111,217.52,0,0,0,0,1,4447
19356,24458,F,58,5.736000000000001,5.92724,258.95,1,0,0,0,0,9664
20265,27362,F,48,5.82,6.02773,264.83,1,0,0,0,0,10117
11238,16026,F,41,5.21,5.259869999999999,225.1,1,0,0,0,1,5556
18669,20389,F,40,5.52,5.68646,255.3,1,0,0,0,1,9317
15492,21817,F,47,5.644,5.67698,239.5,1,0,0,0,1,7675
22397,23364,F,53,5.626,5.76277,282.38,1,0,0,0,1,11222
24097,30550,M,38,6.5,6.64629,302.28,0,0,0,0,0,12042
17813,23287,F,54,5.356,5.5362,250.72,1,0,0,0,1,8884
15130,18385,M,59,5.346,5.31011,238.22,0,0,0,0,1,7493
9769,16564,F,31,4.654,4.78493,220.03,1,0,0,0,1,4804
3593,4834,M,59,4.314,4.344119999999999,194.62,0,0,1,0,0,1763
20385,21338,F,49,5.524,5.65375,265.57,1,0,0,0,1,10174
8486,1105,M,28,4.29,4.9641,215.47,0,0,1,0,0,4153
18233,13742,F,43,4.97,5.38784,252.78,1,0,0,1,0,9097
6213,10053,M,48,4.816,4.77308,206.82,0,0,0,1,0,3047
13030,18521,F,41,5.414,5.3869,231.02,1,0,0,0,1,6483
16049,19188,F,35,5.6,5.69025,242.02,1,0,0,0,1,7963
10938,17153,F,42,5.146,5.26034,224.2,1,0,0,0,1,5397
14669,17336,M,56,5.476,5.6073,236.62,0,0,0,0,1,7283
22592,24885,F,61,6.28,6.428730000000001,284.47,1,0,0,0,0,11320
2704,2845,M,41,4.14,4.17727,189.48,0,0,1,0,0,1331
6484,13107,F,45,4.77,4.80626,207.87,1,0,0,1,0,3167
20400,21673,F,59,5.4239999999999995,5.76514,265.68,1,0,0,0,1,10181
13225,18062,F,39,5.296,5.37125,231.72,1,0,0,0,1,6584
24936,27419,F,40,6.614,6.926419999999999,317.8,1,0,0,0,0,12464
21959,24349,F,55,6.2139999999999995,6.2765699999999995,277.92,1,0,0,0,0,10991
22391,30327,M,43,5.84,5.69736,282.33,0,0,0,0,0,11219
9682,15276,F,39,5.15,5.147530000000001,219.75,1,0,0,1,0,4760
14080,22258,F,49,5.324,5.41913,234.58,1,0,0,0,1,7010
18823,27445,F,23,5.8260000000000005,5.866569999999999,256.2,1,0,0,0,0,9396
23928,25762,M,34,6.404,6.5804,299.95,0,0,0,0,0,11976
2746,4892,M,44,4.274,4.3427,189.63,0,0,1,0,0,1357
5730,6184,M,36,4.456,4.7053,205.03,0,0,1,0,0,2815
354,734,M,43,3.8360000000000003,3.88056,165.58,0,0,1,0,0,178
4154,4081,M,29,4.746,4.71478,197.57,0,0,1,0,0,2036
4766,4368,M,55,4.316,4.3787199999999995,200.53,0,0,1,0,0,2357
10087,12110,F,40,4.896,4.93044,221.25,1,0,0,1,0,4964
10480,21377,F,47,5.16,5.17502,222.63,1,0,0,0,1,5159
3766,10292,M,47,4.704,4.57305,195.45,0,0,0,1,0,1854
22053,24987,F,62,5.906000000000001,5.98318,278.75,1,0,0,0,0,11048
6489,15183,F,35,4.8660000000000005,4.80768,207.88,1,0,0,1,0,3170
5817,11312,F,35,5.026,4.896319999999999,205.38,1,0,0,1,0,2853
17025,20121,M,60,5.33,5.48643,246.7,0,0,0,0,1,8493
4174,5641,M,37,4.614,4.48252,197.68,0,0,1,0,0,2042
3848,7382,M,44,4.526,4.60339,195.95,0,0,1,0,0,1890
23334,14539,M,59,5.084,5.70447,292.57,0,0,0,1,0,11697
16012,21826,F,50,5.52,5.59071,241.87,1,0,0,0,1,7942
22160,29232,F,46,6.38,6.44958,279.88,1,0,0,0,0,11100
10557,19537,F,50,5.23,5.2319,222.9,1,0,0,0,1,5202
24138,27830,M,28,6.734,7.02216,302.97,0,0,0,0,0,12068
9017,16619,F,27,5.044,4.99491,217.33,1,0,0,0,1,4419
20300,25329,M,29,6.0760000000000005,5.928669999999999,265.02,0,0,0,0,0,10134
12236,18105,F,40,5.34,5.47695,228.38,1,0,0,0,1,6072
3609,5952,M,61,4.43,4.4247,194.68,0,0,1,0,0,1770
11373,1408,M,37,4.1,4.18438,225.57,0,0,1,0,0,5624
1041,4248,M,33,4.204,4.17016,176.58,0,0,1,0,0,503
7985,4869,F,25,4.22,4.70909,213.63,1,0,1,0,0,3913
24716,30239,M,51,6.406000000000001,6.4747,313.13,0,0,0,0,0,12358
16187,20812,M,63,5.343999999999999,5.52056,242.65,0,0,0,0,1,8043
13550,13487,F,35,4.91,5.00059,232.88,1,0,0,1,0,6753
23717,26263,M,39,6.334,6.4273,297.27,0,0,0,0,0,11872
16706,19799,M,60,5.44,5.5376199999999995,245.15,0,0,0,0,1,8326
10312,20056,F,47,4.82,4.838019999999999,222.07,1,0,0,0,1,5078
7594,9240,F,41,4.726,4.85461,212.13,1,0,0,1,0,3712
7773,9785,F,23,4.654,4.6451,212.8,1,0,0,1,0,3807
19698,30724,M,51,5.694,5.77557,261.08,0,0,0,0,0,9842
4844,12283,F,25,4.744,4.713830000000001,200.93,1,0,0,1,0,2397
649,31253,M,39,3.78,3.7715400000000003,171.23,0,0,0,0,0,309
7028,6494,M,45,4.436,4.60007,209.93,0,0,1,0,0,3434
5849,12521,F,31,4.42,4.60386,205.47,1,0,0,1,0,2877
2658,16121,F,34,4.486000000000001,4.4924800000000005,189.27,1,0,0,0,1,1313
17194,5021,M,30,4.3260000000000005,4.4792,247.58,0,0,1,0,0,8580
13140,20482,M,61,5.044,5.11435,231.4,0,0,0,0,1,6544
19522,19855,F,41,5.0,5.6513800000000005,259.97,1,0,0,0,1,9754
